,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995
ebtPerEbit,0.4387959866220736,0.7744209466263847,0.7756297598125366,0.7628607277289837,0.7818955042527339,0.7647058823529411,0.7667473769168685,0.8018867924528302,0.7664172901080631,0.7505863956215794,0.6936050597329585,0.6489071038251366,0.6261008807045636,0.6444972288202692,0.7039755351681957,0.6932367149758454,1.3992805755395683,0.7186761229314421,0.4779116465863454,0.5185520361990951,0.3146551724137931,0.5746987951807229,0.6026637069922308,0.6371398078975453,0.6733266733266733,0.6358637178720861,0.6759304246428919
ebitPerRevenue,0.09990644212777332,0.16309435821630944,0.13473833767463889,0.11215873909372362,0.13056238597604505,0.1359360301034807,0.11986069459224147,0.1292577839200065,0.12452127108994929,0.1454897053805028,0.15994155333258403,0.17108799813018583,0.1558522585475418,0.1353842855611534,0.19221725840583118,0.09177565949900243,0.061627133673243184,0.1189204385718302,0.10609288453344695,0.163727959697733,0.08867371639699324,0.14829372878327676,0.1905668358714044,0.22198531153755036,0.26594048884165783,0.22947356870490768,0.28306194300803167
debtRatio,0.7806339535235026,0.7232943555477405,0.717396494914283,0.7046682098765432,0.7041490212337489,0.7035360943790768,0.6939485680481609,0.7017945234860943,0.6933101985733565,0.7186301681916549,0.7288246376254374,0.7281892673521851,0.7389543294069022,0.7544530296868646,0.7515786814852236,0.7523228925793567,0.7488322262695521,0.7332957693571864,0.7377246663133041,0.7627092213327789,0.7613376326190971,0.6829094929710946,0.6826079896070153,0.6940767703507611,0.6697852624075559,0.6742321764155825,0.6619319713223006
debtEquityRatio,3.5618609994256176,2.6484507042253522,2.5741946538725156,2.497899775324802,2.4996846089150546,2.5016091443790924,2.2733698130414957,2.357631800168128,2.2700416614063883,2.5672046656720466,2.7045227564559853,2.6969651889318653,2.8478814909206753,3.094578815679733,3.0502306509482318,3.0593263805778768,3.02894782457965,2.8148882480173034,2.8957821070550405,3.214238773274918,3.1900196121159294,2.153673723536737,2.1506779227423896,2.2687939426717145,2.0283324338909874,2.0696708747875037,1.9579845332057721
longTermDebtToCapitalization,0.6265551265551266,0.6060183276785998,0.577040150746485,0.5422554104811304,0.5615781710914455,0.5555171903516993,0.5013642564802183,0.500389992200156,0.4762628934144406,0.48709565217391304,0.5054681436534255,0.5117664148750727,0.5382805030521438,0.5521105715353007,0.5435901434809731,0.5582659919945624,0.5374809588711618,0.5665286350496133,0.5801302414231257,0.6194882053846795,0.62242883001481,0.4938224911749874,0.5018478399388301,0.5316022799240026,0.5047440865962849,0.5129621586405342,0.49954781220907035
totalDebtToCapitalization,0.6770663303160707,0.6126508089908658,0.5995059017293439,0.581685191238967,0.5758494604476947,0.5664870585971327,0.5274725274725275,0.5197531576215468,0.5096266947316288,0.5222265422498704,0.5363804736076201,0.5471265916593681,0.5698526892771497,0.5862949416879443,0.5924662303300376,0.6028113540676355,0.591054086623662,0.5955088947214932,0.6065927524369372,0.6600640405093454,0.6562804284323271,0.5389826616144219,0.544352488635039,0.5668774888732724,0.5247499358809952,0.5319384840144529,
interestCoverage,2.373015873015873,2.7583333333333333,2.6630265210608424,2.851520572450805,3.0708955223880596,3.0614406779661016,2.7533333333333334,3.7062937062937062,2.7591743119266057,2.9068181818181817,2.880566801619433,2.6666666666666665,2.291743119266055,,,,,,,,,,,,,,
cashFlowToDebtRatio,0.16804558654320312,0.18812334622430288,0.15161401098901098,0.1882683526519143,0.16393061793402508,0.17698513800424628,0.1951593137254902,0.2040612516644474,0.26166180758017493,0.27410348678496094,0.2476260944629424,0.22472601896318187,0.2187086689912228,0.18349811676082864,0.13221295099306615,0.1640193759152867,0.12005277044854881,0.12181684622918706,0.11653581943081452,0.1098826714801444,0.09255877653503766,0.21687260332339156,0.2349036402569593,0.1793388429752066,0.2458455522971652,0.26449239823442866,0.2430446473736056
companyEquityMultiplier,4.562780011487651,3.6616498993963784,3.588245373543523,3.544788512259451,3.549936921783011,3.555765175896127,3.2759917920656636,3.3594331692085984,3.274207802045196,3.572358605723586,3.7108003994863745,3.703659625111574,3.85393437400446,4.101751459549624,4.058431573552024,4.066507095229954,4.0448951291384985,3.838680605623648,3.9252884433516173,4.214238773274918,4.190019612115929,3.153673723536737,3.1506779227423896,3.2687939426717145,3.0283324338909874,3.0696708747875037,2.957984533205772
receivablesTurnover,8.177049180327868,6.795200892857143,6.713831478537361,7.491829204006326,6.792564655172414,6.672944130571249,7.6683976261127595,7.697747183979975,5.788496105452366,6.012995896032832,6.323383084577115,4.7671309192200555,4.842296072507553,5.092248908296943,3.9343200740055506,6.034782608695652,3.4955443626501355,4.335161486898233,4.598954931417374,4.703135888501742,5.805473372781065,6.678997613365155,6.773638968481375,6.98841059602649,7.2384615384615385,7.523839009287926,8.041583720415836
payablesTurnover,8.223479490806223,8.068999028182702,8.615241635687733,8.323551542513167,8.111870196413323,7.258572752548656,9.611866501854141,9.482014388489208,7.3108108108108105,7.297169811320755,4.523017902813299,4.3758573388203015,4.312586445366528,4.789766407119021,2.9657762938230383,2.668995633187773,2.973883740522325,2.25,3.5856,3.2442040185471406,5.667144906743185,5.5272277227722775,4.8901098901098905,4.447698744769874,5.198757763975156,5.259328358208955,5.145972138098123
inventoryTurnover,13.552447552447552,11.596368715083798,12.213438735177865,13.639950678175092,12.193838254172016,10.145077720207254,9.683686176836861,11.475124378109452,11.199044585987261,8.131406044678055,4.471554993678888,4.818731117824774,6.12573673870334,7.98886827458256,5.612954186413902,4.2741258741258745,5.2844311377245505,3.004491017964072,3.562798092209857,3.6440972222222223,7.821782178217822,6.665671641791045,3.892128279883382,3.1449704142011834,2.762376237623762,3.204622963243653,2.7801047120418847
fixedAssetTurnover,0.553381901556895,0.4330215852921304,0.49709644510711765,0.6564434180138569,0.6084165822112833,0.5387734414597061,0.5731950759676168,0.7313317479191439,0.6114556962025316,0.5986788341051484,0.647242834279063,0.6586360837438424,0.6446786260156061,0.7627340364647208,0.745617110799439,0.7878787878787878,0.833056325023084,0.6781050424173101,0.6820030995738086,0.6877611331906655,0.8224876873100702,0.7576824150534723,0.6614437604924455,0.6079504536943684,0.4213118423998209,0.41268637284758464,0.4120734015664139
assetTurnover,0.3767466451824064,0.26764990328820115,0.302492717635261,0.3916446208112875,0.37335268161222496,0.33176242938734746,0.3597104777812576,0.4397297490526918,0.37250819356082515,0.3337636204867307,0.3420738974970203,0.3437098329048843,0.33122545980574497,0.3793818625457503,0.35808705902163845,0.379314694134959,0.38662952646239557,0.33403765788608725,0.3392762492169807,0.350816093148976,0.4082067817765758,0.4420312746801453,0.3838908736602793,0.3491892786234282,0.3353826962487748,0.3309426322526759,0.3266310890697716
operatingCashFlowPerShare,15.89119170984456,19.155440414507773,14.31891891891892,14.806629834254144,11.8268156424581,11.64245810055866,10.675977653631286,10.389830508474576,12.308571428571428,12.91812865497076,11.881656804733728,10.863095238095237,11.091463414634147,9.623456790123457,6.65680473372781,8.225988700564972,5.72,5.7514450867052025,5.654761904761905,5.939024390243903,5.300653594771242,7.112948720684467,7.563167704212164,5.976072219923974,6.937931034482759,7.427798233949724,6.647906351163881
freeCashFlowPerShare,-3.6528497409326426,-0.8290155440414507,-1.8810810810810812,-0.18232044198895028,-0.7430167597765364,0.21787709497206703,-0.6089385474860335,-1.1864406779661016,1.5885714285714285,2.2748538011695905,3.100591715976331,4.321428571428571,4.780487804878049,1.1481481481481481,-1.029585798816568,0.2994350282485876,-0.3657142857142857,0.5260115606936416,1.1845238095238095,-0.06097560975609756,-1.8627450980392157,3.011474360132618,2.4681987585304963,2.1549661346039217,2.3379310344827586,3.7745004747152264,3.3432509648585147
cashPerShare,0.14507772020725387,2.6632124352331608,0.5027027027027027,0.39226519337016574,0.3687150837988827,0.5139664804469274,0.20670391061452514,0.2711864406779661,0.29714285714285715,0.38011695906432746,0.40236686390532544,1.1666666666666667,1.5914634146341464,0.5308641975308642,0.727810650887574,1.655367231638418,0.5028571428571429,0.3236994219653179,0.32142857142857145,0.8109756097560976,1.7516339869281046,0.4471794873514793,0.22751552802096756,0.895033857822715,0.6827586206896552,0.3649854500271976,0.47261378266024306
payoutRatio,0.8721058434399118,0.5555555555555556,0.5919589392643285,0.5535714285714286,0.5220458553791887,0.6117511520737328,0.6891334250343879,0.5193370165745856,0.6732223903177005,0.6672131147540984,0.5471167369901547,0.5714285714285714,0.6541353383458647,0.63003663003663,0.3748712667353244,0.8429561200923787,0.6703910614525139,0.8213457076566125,0.6641074856046065,0.5348101265822784,0.9789156626506024,0.6816239316239316,0.6190476190476191,0.6749435665914221,0.7170263788968825,0.9663756870352409,0.7354028085735402
operatingCashFlowSalesRatio,0.2049585672280139,0.30360515726369386,0.20909306180440446,0.18857303687025048,0.16792258269215515,0.1960489181561618,0.18486988487955885,0.14950004064710187,0.22295828589172964,0.25127971789329995,0.2256940541755648,0.21327568072922753,0.22697778886947842,0.1671133026047808,0.1322595814719022,0.16138328530259366,0.11095100864553314,0.13986505482147876,0.13492401647493255,0.14431767669284337,0.10332526436488725,0.1818831516884045,0.23202199661590525,0.20563847429519072,0.26726886291179597,0.29588785559487557,0.2511002310485202
freeCashFlowOperatingCashFlowRatio,-0.2298663188783828,-0.04327833378414931,-0.13137032842582105,-0.012313432835820896,-0.06282475200755787,0.01871401151631478,-0.05703819989534275,-0.11419249592169657,0.12906220984215414,0.17609778180172023,0.26095617529880477,0.3978082191780822,0.43100604727872455,0.11930724823604875,-0.15466666666666667,0.036401098901098904,-0.06393606393606394,0.0914572864321608,0.2094736842105263,-0.01026694045174538,-0.35141800246609123,0.42337917485265225,0.3263445761166819,0.36059907834101385,0.33697813121272363,0.5081587242722048,0.5029028371124986
cashFlowCoverageRatios,0.16804558654320312,0.18812334622430288,0.15161401098901098,0.1882683526519143,0.16393061793402508,0.17698513800424628,0.1951593137254902,0.2040612516644474,0.26166180758017493,0.27410348678496094,0.2476260944629424,0.22472601896318187,0.2187086689912228,0.18349811676082864,0.13221295099306615,0.1640193759152867,0.12005277044854881,0.12181684622918706,0.11653581943081452,0.1098826714801444,0.09255877653503766,0.21687260332339156,0.2349036402569593,0.1793388429752066,0.2458455522971652,0.26449239823442866,
shortTermCoverageRatios,0.8411958310477236,6.8462962962962965,1.7112403100775193,1.27134724857685,2.9,4.0623781676413255,1.9660493827160495,2.736607142857143,2.0932944606413995,2.089877010406812,2.124867724867725,1.697674418604651,1.8226452905811623,1.4095840867992766,0.7314694408322496,0.9804713804713805,0.6126070991432069,1.0850599781897492,1.1216056670602126,0.6801675977653632,0.6775271512113618,1.3101673101673101,1.4986338797814207,1.349922239502333,3.193650793650794,3.610980917308336,
capitalExpenditureCoverageRatio,-0.8130965005302226,-0.9585169821104486,-0.8838838838838838,-0.9878363435311464,-0.9408888888888889,-1.0190709046454767,-0.946039603960396,-0.8975109809663251,-1.14818763326226,-1.2137362637362636,-1.353099730458221,-1.6606005459508644,-1.757487922705314,-1.135469774217043,-0.8660508083140878,-1.037776193870278,-0.939906103286385,-1.1006637168141593,-1.2649800266311584,-0.9898373983739838,-0.739963503649635,-1.7342419080068143,-1.4844384303112315,-1.563963963963964,-1.5082458770614693,-2.0331762488218663,-2.0116791538122523
dividendPaidAndCapexCoverageRatio,-1.028849379402885,-1.193735873425896,-1.149240780911063,-1.2804586717630195,-1.2768395657418576,-1.3764861294583883,-1.2580645161290323,-1.1646611779607345,-1.5052410901467506,-1.5633404104741684,-1.8337899543378995,-2.469553450608931,-2.6477438136826783,-1.5150631681243927,-1.2032085561497325,-1.4026974951830442,-1.4198581560283687,-1.809090909090909,-2.345679012345679,-1.5077399380804954,-1.0518806744487679,-3.798507462686567,-2.493181818181818,-3.390625,-2.733695652173913,-4.657167530224525,-5.8783000643915
dividendPayoutRatio,0.8721058434399119,0.5555555555555555,0.5919589392643285,0.5535714285714286,0.5220458553791887,0.6117511520737327,0.6891334250343879,0.5193370165745856,0.6732223903177004,0.6672131147540984,0.5471167369901547,0.5714285714285714,0.6541353383458647,0.6300366300366301,0.3748712667353244,0.8429561200923787,0.6703910614525139,0.8213457076566126,0.6641074856046064,0.5348101265822786,0.9789156626506025,0.6816239316239316,0.6190476190476192,0.6749435665914221,0.7170263788968824,0.9663756870352409,0.7354028085735402
priceBookValueRatio,2.647277351798805,1.5102532364219157,1.664062543053847,1.5593862648115657,1.4512829631588835,1.3845070918691158,1.2045042837691633,1.2761203227319202,0.960944348475887,0.9138858553779735,0.7650711032763304,0.6580311423206189,0.5970126445773175,0.475046254711126,0.5848757124167777,0.6483685800430843,0.565366186115878,0.5667179451135004,0.4987485557338377,0.5754943180958598,0.48841597878330795,0.4483477574265623,0.40195832605243526,0.4918925190798915,0.4122779142680788,0.3508052858768931,0.33546461281412276
priceToBookRatio,2.647277351798805,1.5102532364219157,1.664062543053847,1.5593862648115657,1.4512829631588835,1.3845070918691158,1.2045042837691633,1.2761203227319202,0.960944348475887,0.9138858553779735,0.7650711032763304,0.6580311423206189,0.5970126445773175,0.475046254711126,0.5848757124167777,0.6483685800430843,0.565366186115878,0.5667179451135004,0.4987485557338377,0.5754943180958598,0.48841597878330795,0.4483477574265623,0.40195832605243526,0.4918925190798915,0.4122779142680788,0.3508052858768931,0.33546461281412276
priceToSalesRatio,1.5399992881187248,1.5410114529475487,1.533107427778396,1.123236503861244,1.0949951253721981,1.1736400192692946,1.0221448754206346,0.8638528515883831,0.7878729100794432,0.7664748506087817,0.6027181480121164,0.5169201050226948,0.4676872201967057,0.30527412337798265,0.4024544491859158,0.4203400382035026,0.3615160194748947,0.4419667078281839,0.37450413494742224,0.3892623443632538,0.2855575139045229,0.3216216269550916,0.3323297581512203,0.43094492668975093,0.40592506649242827,0.34531989337285146,0.3472108569584835
priceEarningsRatio,25.407441397363396,13.717029577881798,16.61500256845552,14.253068922210712,12.173371733304498,14.373033876535253,14.533578510623247,11.741717046838342,11.51534067212935,11.046033461806228,7.5420300462219405,7.021087839173333,7.045198087699999,5.215938272881319,3.525517553836663,8.758216685154734,6.073738412853817,7.295014291159398,5.061196956170441,4.156853737512026,6.7510268874596395,3.846402235187281,3.253116141902628,4.106136649113857,3.6640334539028774,4.069817676404964,3.1099280403012135
priceToFreeCashFlowsRatio,-32.68730403887745,-117.28060289088938,-55.813040237139376,-483.7405209962424,-103.79401162080677,319.89213858545133,-96.93496859837707,-50.60120917804143,27.380000662868706,17.321543474811822,10.233556035999618,6.092679529861157,4.780670130939285,15.31130267200645,-19.67400887801954,71.552977824,-50.96246137035156,34.55111164274396,13.250671427963818,-262.71315621076,-7.864354128549474,4.1766038191824775,4.3889807165893,5.81156081647744,4.507085399048672,2.296651354336901,2.7495530201661134
priceToOperatingCashFlowsRatio,7.513710253475253,5.075709078318177,7.332177426396565,5.956506415252238,6.520833039946765,5.986465165466699,5.528996115763003,5.778278372696411,3.5337233910294805,3.0502853832964236,2.6705096428604578,2.423717993796822,2.0604977364796038,1.8267493887063502,3.042913373133689,2.60460702243956,3.258339188513986,3.15995091406,2.7756669622787364,2.6972603307059546,2.7636756185408142,1.7682870786519131,1.4323200515396257,2.0956434741445147,1.5187892149875746,1.1670634223178706,1.3827580146327776
priceCashFlowRatio,7.513710253475253,5.075709078318177,7.332177426396565,5.956506415252238,6.520833039946765,5.986465165466699,5.528996115763003,5.778278372696411,3.5337233910294805,3.0502853832964236,2.6705096428604578,2.423717993796822,2.0604977364796038,1.8267493887063502,3.042913373133689,2.60460702243956,3.258339188513986,3.15995091406,2.7756669622787364,2.6972603307059546,2.7636756185408142,1.7682870786519131,1.4323200515396257,2.0956434741445147,1.5187892149875746,1.1670634223178706,1.3827580146327776
priceEarningsToGrowthRatio,-0.7470782513894361,1.1258652848339352,7.334336848075335,-6.4342425420265235,0.39810215668374155,0.7368454075945288,-0.7006281715970261,0.32702856367490474,2.0497306396390274,-0.7346488921423504,0.6427866516666421,0.446045580371012,-1.826332119657617,-0.12664121315088964,0.026146695536053057,-0.42678928926071485,0.26639203565148334,-0.37192613845091366,-0.2633190308277864,0.05369269410953033,-0.2006896174726638,-2.134753240528939,0.35435729402867877,0.6956278558498772,0.10405855009084171,-0.17008193274528208,0.638731374431096
priceSalesRatio,1.5399992881187248,1.5410114529475487,1.533107427778396,1.123236503861244,1.0949951253721981,1.1736400192692946,1.0221448754206346,0.8638528515883831,0.7878729100794432,0.7664748506087817,0.6027181480121164,0.5169201050226948,0.4676872201967057,0.30527412337798265,0.4024544491859158,0.4203400382035026,0.3615160194748947,0.4419667078281839,0.37450413494742224,0.3892623443632538,0.2855575139045229,0.3216216269550916,0.3323297581512203,0.43094492668975093,0.40592506649242827,0.34531989337285146,0.3472108569584835
dividendYield,0.034324819638486416,0.04050115605578107,0.03562797759587438,0.038838753365515,0.042884244958276474,0.042562423308028875,0.047416637583831765,0.04423007423044877,0.05846308932458288,0.0604029597647984,0.07254237037470092,0.08138746936626444,0.09284839548910626,0.12079066067792893,0.10633084675110148,0.09624746114368211,0.11037535960287147,0.11259000666413718,0.13121549928914522,0.12865743188317588,0.14500248317318745,0.17721077774663455,0.19029373439017794,0.16437435581621015,0.19569318564302843,0.23744938075183752,0.2364693970547024
enterpriseValueMultiple,14.399005354992534,10.249566377107165,11.411453644193646,10.385190345700103,9.270470798458192,9.338536298736994,8.995534120063345,6.890697828838798,11.688852838103257,11.027006296183982,9.105559349771603,8.37535928770416,9.073297116809968,13.498683809344366,8.845900782603296,21.7128207450386,15.577263230991203,18.886159663573324,26.972069382323614,19.822219131077837,48.35739156142613,13.480327559890247,11.433250638193313,10.936379456545124,8.191249184387983,9.933812008482903,7.121218791774386
priceFairValue,2.647277351798805,1.5102532364219157,1.664062543053847,1.5593862648115657,1.4512829631588835,1.3845070918691158,1.2045042837691633,1.2761203227319202,0.960944348475887,0.9138858553779735,0.7650711032763304,0.6580311423206189,0.5970126445773175,0.475046254711126,0.5848757124167777,0.6483685800430843,0.565366186115878,0.5667179451135004,0.4987485557338377,0.5754943180958598,0.48841597878330795,0.4483477574265623,0.40195832605243526,0.4918925190798915,0.4122779142680788,0.3508052858768931,0.33546461281412276
